endpoint	dataset	graph	count
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2019	13265631
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2020	13818409
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2021	15039072
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2022	15163366
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2023	15273826
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2024	15384035
https://rdfportal.org/ncbi/sparql	mesh	http://id.nlm.nih.gov/mesh/2025	15349035
https://rdfportal.org/ncbi/sparql	ncbigene	http://rdfportal.org/dataset/ncbigene	550262723
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/cl	684130
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/clo	555503
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/cmo	66836
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/dcelements	107
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/dcterms	700
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/eco	60977
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/edam	38273
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/efo	2132440
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/faldo	235
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/fma	2787853
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/foaf	631
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/glycordf	2714
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/go	1586314
https://rdfportal.org/proteinatlas/sparql	ontology	http://purl.jp/bio/11/goa	151
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/hp	379568
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/meo	13141
https://rdfportal.org/proteinatlas/sparql	ontology	http://id.nlm.nih.gov/mesh	18334034
https://rdfportal.org/proteinatlas/sparql	ontology	http://id.nlm.nih.gov/mesh/vocab	342
https://rdfportal.org/proteinatlas/sparql	ontology	http://id.nlm.nih.gov/mesh/void	35
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/mmo	14359
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/mondo	2247486
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/nucleotide	14238
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/orth	562
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/owl	450
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/pav	344
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/piero	568
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/po	69352
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/pro-reasoned	13583337
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/pro	12704259
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/prov-o	1146
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/qudt	3820
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/rdf	127
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/rdfs	87
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/sio	15734
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/skos	252
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/so	45235
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/taxonomy	36647363
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/uberon	1113472
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/uo	5361
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/void	208
https://rdfportal.org/proteinatlas/sparql	ontology	http://rdfportal.org/ontology/xco	23637
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/anatomy	46171350
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/author	160772534
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/bioassay	12451332
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/book	72035
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/cell	53961
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/compound	3192355663
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/concept	36092
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/conserveddomain	472534
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/cooccurrence	360873900
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/descriptor/compound	5926756082
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/descriptor/substance	988584393
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/disease	166339
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/endpoint	870984815
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/gene	212150991
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/grant	6672332
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/inchikey	475304295
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/journal	287733
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/measuregroup	277028681
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/organization	8132236
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/patent	2485511856
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/pathway	2503112
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/protein	587653241
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/reference	1490397589
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/source	6531
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/substance	4045425695
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/synonym	761269620
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/taxonomy	47315912
https://rdfportal.org/pubchem/sparql	pubchem	http://rdf.ncbi.nlm.nih.gov/pubchem/void	1837
https://rdfportal.org/ddbj/sparql	ddbj	http://rdfportal.org/dataset/ddbj	39574632446
https://rdfportal.org/pdb/sparql	pdb	http://rdfportal.org/dataset/pdbj	16203161310
https://rdfportal.org/pdb/sparql	pdb	http://rdfportal.org/dataset/pdbj	16203161310
https://rdfportal.org/pdb/sparql	pdb	http://rdfportal.org/dataset/pdbj	16203161310
https://rdfportal.org/pdb/sparql	pdb	http://rdfportal.org/dataset/pdbj	16203161310
https://rdfportal.org/pdb/sparql	pdb	http://rdfportal.org/dataset/pdbj	16203161310
https://rdfportal.org/pdb/sparql	pdb	http://rdf.wwpdb.org/schema/pdbx-v50.owl	136964
https://rdfportal.org/pdb/sparql	bmrb	http://bmrbpub.protein.osaka-u.ac.jp/rdf/bmr	635432954
https://rdfportal.org/pdb/sparql	bmrb	http://bmrbpub.protein.osaka-u.ac.jp/rdf/bms	8078383
https://rdfportal.org/pdb/sparql	bmrb	http://bmrbpub.protein.osaka-u.ac.jp/schema/mmcifmr-star.owl	119521
https://rdfportal.org/kero/sparql	kero	http://rdfportal.org/dataset/kero/Cancer_Cell_Line	11198913015
https://rdfportal.org/kero/sparql	kero	http://rdfportal.org/dataset/kero/Cancer_Cell_Line	11198913015
https://rdfportal.org/kero/sparql	kero	http://rdfportal.org/dataset/kero/Cancer_Cell_Line	11198913015
https://rdfportal.org/kero/sparql	kero	http://kero.hgc.jp/ontology/kero.owl	229
https://rdfportal.org/ebi/sparql	biosample	http://rdf.ebi.ac.uk/dataset/biosamples	175594873
https://rdfportal.org/ebi/sparql	biomodels	http://rdf.ebi.ac.uk/dataset/biomodels	47610560
https://rdfportal.org/ebi/sparql	chembl	http://rdf.ebi.ac.uk/dataset/chembl	671767450
https://rdfportal.org/ebi/sparql	expressionatlas	http://rdf.ebi.ac.uk/dataset/expressionatlas	643231015
https://rdfportal.org/ebi/sparql	expressionatlas	http://rdf.ebi.ac.uk/dataset/expressionatlas	643231015
https://rdfportal.org/ebi/sparql	chebi	http://rdf.ebi.ac.uk/dataset/chebi	6849859
https://rdfportal.org/ebi/sparql	reactome	http://rdf.ebi.ac.uk/dataset/reactome	19991233
https://rdfportal.org/ebi/sparql	ensembl_grch37	http://rdfportal.org/dataset/ensembl_grch37	26152049
https://rdfportal.org/ebi/sparql	ensembl_grch38	http://rdfportal.org/dataset/ensembl_grch38	32724938
https://rdfportal.org/ebi/sparql	gwas-catalog	http://rdf.ebi.ac.uk/dataset/gwas_catalog	32207446
https://rdfportal.org/ebi/sparql	ensembl-glossary	http://rdfportal.org/dataset/ensembl	3462503229
https://rdfportal.org/ebi/sparql	ensembl_ontology	http://rdfportal.org/dataset/ensembl	3462503229
https://rdfportal.org/ebi/sparql	ensembl	http://rdfportal.org/dataset/ensembl	3462503229
https://rdfportal.org/sib/sparql	bgee	http://bgee.org	6755885759
https://rdfportal.org/sib/sparql	nextprot	http://rdfportal.org/dataset/nextprot	2130117549
https://rdfportal.org/sib/sparql	rhea	http://rdfportal.org/dataset/rhea	1644438
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/citationmapping	616896869
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/citations	30358427
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/core	2830
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/databases	2245
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/diseases	87504
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/enzyme	178648
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/enzyme	178648
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/go	762116
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/go	762116
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/journal	42924
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/keywords	14264
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/keywords	14264
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/locations	6734
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/locations	6734
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/pathways	17823
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/pathways	17823
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/proteomes	22433679
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/taxonomy	57733188
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/taxonomy	57733188
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/tissues	4113
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/obsolete	1415990550
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/uniprot	53650641556
https://rdfportal.org/sib/sparql	uniprot	http://sparql.uniprot.org/uniprot	53650641556
https://rdfportal.org/sib/sparql	uniprot	https://sparql.uniprot.org/.well-known/void	365468
https://rdfportal.org/sib/sparql	oma	http://rdfportal.org/dataset/oma	584249484
https://rdfportal.org/covid/sparql	uniprot-covid	https://covid-19-sparql.expasy.org/uniprot	0
https://rdfportal.org/covid/sparql	kg-covid-19	http://kg-hub.berkeleybop.io/kg-covid-19	0
https://rdfportal.org/covid/sparql	pheknowlator	https://github.com/callahantiff/PheKnowLator/Full-OWL-KG	0
https://rdfportal.org/covid/sparql	pheknowlator	https://github.com/callahantiff/PheKnowLator/OWL-NETS-KG	0
https://rdfportal.org/wikidata/sparql	wikidata	http://rdfportal.org/dataset/wikidata	2333525
https://rdfportal.org/primary/sparql	microbedbjp	http://rdfportal.org/dataset/microbedbjp	261253563
https://rdfportal.org/primary/sparql	disgenet	http://rdfportal.org/dataset/disgenet	88379594
https://rdfportal.org/primary/sparql	ggdonto	http://jcggdb.jp/rdf/diseases/ggdonto-schema.rdf	6463
https://rdfportal.org/primary/sparql	ggdonto	http://jcggdb.jp/rdf/diseases/ggdonto	33055
https://rdfportal.org/primary/sparql	nadd	http://purl.jp/bio/18/nadd/	948
https://rdfportal.org/primary/sparql	naro_genebank	http://rdfportal.org/dataset/naro_genebank	132210
https://rdfportal.org/primary/sparql	opentggates	http://rdfportal.org/dataset/open-tggates	6795165663
https://rdfportal.org/primary/sparql	paconto	http://jcggdb.jp/rdf/diseases/paconto	81007
https://rdfportal.org/primary/sparql	paconto	http://jcggdb.jp/rdf/diseases/paconto-schema.rdf	778
https://rdfportal.org/primary/sparql	pgdbj	http://pgdbj.jp/od/	13651944
https://rdfportal.org/primary/sparql	pgdbj	http://purl.jp/bio/11/orth#	231
https://rdfportal.org/primary/sparql	quanto	http://purl.jp/bio/01/quanto/ontology/sos#	97
https://rdfportal.org/primary/sparql	quanto	http://quanto.dbcls.jp	107782542
https://rdfportal.org/primary/sparql	refex	http://purl.jp/bio/01/refexo	450
https://rdfportal.org/primary/sparql	refex	http://refex.dbcls.jp/rdf/fantom5	92429308
https://rdfportal.org/primary/sparql	refex	http://refex.dbcls.jp/rdf/genechip	31017746
https://rdfportal.org/primary/sparql	ssbd	http://metadb.riken.jp/db/SSBD	40300
https://rdfportal.org/primary/sparql	famsbase	http://fams.bio.chuo-u.ac.jp/GPCR/rdf/	21297744
https://rdfportal.org/primary/sparql	famsbase	http://fams.bio.chuo-u.ac.jp/ontology/	42
https://rdfportal.org/primary/sparql	ligandbox	http://purl.jp/bio/5/ligandbox/	283928835
https://rdfportal.org/primary/sparql	ligandbox	http://rdfportal.org/rdf/download/liganbox/2021-05-25/ontology-1/ligandbox.owl	14
https://rdfportal.org/primary/sparql	glycoepitope	http://rdf.glycoinfo.org/glycoepitope	29930
https://rdfportal.org/primary/sparql	glycoepitope	http://www.glycoepitope.jp/epitopes/glycoepitope.owl	220
https://rdfportal.org/primary/sparql	glytoucan	http://rdf.glycoinfo.org/glytoucan	1749580
https://rdfportal.org/primary/sparql	glytoucan	http://www.glytoucan.org/glyco/owl/glytoucan	68
https://rdfportal.org/primary/sparql	hgnc	http://rdfportal.org/dataset/hgnc	1279117
https://rdfportal.org/primary/sparql	homologene	http://rdfportal.org/dataset/homologene	1553120
https://rdfportal.org/primary/sparql	knapsack	http://purl.jp/knapsack/	3489616
https://rdfportal.org/primary/sparql	polyinfo	http://rdfportal.org/dataset/polyinfo	5446
https://rdfportal.org/primary/sparql	icgc	http://icgc.link/release_20	577082774
https://rdfportal.org/primary/sparql	mbgd	http://mbgd.genome.ad.jp/rdf/resource/default	66919315
https://rdfportal.org/primary/sparql	mbgd	http://mbgd.genome.ad.jp/rdf/resource/gene	1512035776
https://rdfportal.org/primary/sparql	mbgd	http://mbgd.genome.ad.jp/rdf/resource/organism	412575
https://rdfportal.org/primary/sparql	mbgd	http://mbgd.genome.ad.jp/rdf/resource/nucseq	20762377
https://rdfportal.org/primary/sparql	mbgd	http://mbgd.genome.ad.jp/rdf/resource/xref_uniprot	8887636
https://rdfportal.org/primary/sparql	mbgd	http://purl.jp/bio/11/orth	231
https://rdfportal.org/primary/sparql	mbgd	http://purl.jp/bio/11/mbgd	233
https://rdfportal.org/primary/sparql	jcm	http://metadb.riken.jp/db/xsearch_jcm_brso	1113740
https://rdfportal.org/primary/sparql	dbcatalog	http://rdfportal.org/dataset/dbcatalog/main	117219
https://rdfportal.org/primary/sparql	dbcatalog	http://rdfportal.org/dataset/dbcatalog/tag	307
https://rdfportal.org/primary/sparql	nando	http://nanbyodata.jp/ontology/nando	36931
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/main	128704657
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/inchi	50150067
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/smiles	21492895
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/link2jglobal	219663
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/mwmf	63421422
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/link2jglobal_basedon_unichem	18910927
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/link2jglobal_basedon_pubchem	34671881
https://rdfportal.org/primary/sparql	nikkaji	http://rdfportal.org/dataset/nikkaji/core	26675440
https://rdfportal.org/primary/sparql	nbrc	http://purl.jp/bio/103/nite/culture/	931528
https://rdfportal.org/primary/sparql	pubcasefinder	https://pubcasefinder.dbcls.jp/rdf	16367389
https://rdfportal.org/primary/sparql	wurcs	http://rdf.glycoinfo.org/wurcs/0.5.1	3601548
https://rdfportal.org/primary/sparql	wurcs	http://rdf.glycoinfo.org/wurcs/ms/0.2	81181
https://rdfportal.org/primary/sparql	wurcs	http://rdf.glycoinfo.org/wurcs/seq/0.3	2531060
https://rdfportal.org/primary/sparql	jpostdb	http://jpost.org/graph/database	577713392
https://rdfportal.org/primary/sparql	jpostdb	http://rdf.jpostdb.org/ontology/jpost.owl	728
https://rdfportal.org/primary/sparql	gtdb	http://rdfportal.org/dataset/gtdb	48602271
https://rdfportal.org/primary/sparql	massbank	http://rdfportal.org/dataset/massbank	29889044
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/cazy	16508516
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/disease	94159
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/hpo	142432
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/disease/pubchem	13502
https://rdfportal.org/primary/sparql	glycosmos	http://www.flyglycodb.org/fgdb	9166
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/galaxy	38495
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/chipatlas_colo	17979
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/chipatlas_genes	53056
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycogenes	15064363
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/plantgarden	246667
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/Rhea	5339629
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/genomealliance	1171366
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans	313770
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycomeatlas	6012
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/glycosequence	5351872
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans_glycoshape	85176
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/mcaw_glycans	145
https://rdfportal.org/primary/sparql	glycosmos	http://glycosmos.org/uniprot2mcaw	228
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/motif_label	1116
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/subsumption	1106035
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/taxon	170730
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/trivialname	5657
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/wurcsrdf	49413433
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/glycobase	5448
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycolipid	62514
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/swisslipids	1955
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycoprotein	10039360
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycans/glycostore	15084
https://rdfportal.org/primary/sparql	glycosmos	http://doi.org/10.3390/pathogens10040438	36955
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/psicquic	24013074
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/glycovid_pubchem	2769526
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/sugarbind	19649
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/HPA	4820803
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/lectin	98884
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/carbogrove	1312355
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/lipidmaps_gene	57339
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/matrixdb	209674
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/mbgd	29631351
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/pathway	867983
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/pathway/inference	326138
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/Pathways_LPS	43431
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/pathway_reactome	20485887
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/pmid36717059	2217
https://rdfportal.org/primary/sparql	glycosmos	http://rdf.glycosmos.org/pubmed	66377
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/atc	12016
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/bioproject	1922064
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/biosample	95687406
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/cellosaurus	331898
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/cog	9754
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/ec	14502
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/flybase_gene	35742
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/flybase_protein	61672
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/flybase_transcript	71472
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/hmdb	435840
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/interpro	97358
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/lipidmaps	89410
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/mgi_allele	250056
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/mgi_gene	1310654
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/mgi_genotype	157814
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/mirbase	35078
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/pathbank	138774
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/pfam	47724
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/prosite	5428
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/prosite_prorule	2842
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/pubchem_pathway	161478
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/refseq_rna	148404980
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/rgd	606598
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/sgd	12942
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/swisslipids	1558498
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/tair	65670
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/uniprot_proteome	1871122
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/vgnc	224328
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/wormbase_gene	93780
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/xenbase_gene	97412
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/label/zfin_gene	55070
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/ontology/togoid-ontology	1502
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/affy_probeset-ncbigene	38126
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/assembly_insdc-bioproject	6011996
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/assembly_insdc-biosample	5863472
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/assembly_insdc-insdc_master	5622174
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/bioproject-biosample	71048010
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/bioproject-geo_series	482296
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/bioproject-pubmed	604940
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/bioproject_umbrella-bioproject	267008
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/biosample-bioproject	71048010
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/biosample-geo_sample	10340974
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/cellosaurus-ncit_disease	156648
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/cellosaurus-orphanet_phenotype	85618
https://rdfportal.org/primary/sparql	togoid	http://rdfportal.org/dataset/togoid/relation/chebi-glytoucan	21230
